numeor epoch;batch_size;nb_epochs;learning_rate;input_size;hidden_size;output_size;weight_init_range;Training Loss;Validation Loss;Test Loss;Accuracy
6;5;10;0,01;784;128;10;(-0,1, 0,1);0,087919108;0,109014575;0,094560975;97,14285714
7;5;10;0,01;784;128;10;(-0,1, 0,1);0,07634879;0,108907729;0,092857195;97,12857143
8;5;10;0,01;784;128;10;(-0,1, 0,1);0,06654979;0,095271622;0,083195248;97,4
9;5;10;0,01;784;128;10;(-0,1, 0,1);0,059611246;0,092912501;0,082248528;97,34285714
10;5;10;0,01;784;128;10;(-0,1, 0,1);0,052666217;0,089013786;0,079759657;97,55714286
1;2;10;0,001;784;256;10;(-0,1, 0,1);0,631035591;0,360871151;0,347325405;90,4
2;2;10;0,001;784;256;10;(-0,1, 0,1);0,32063929;0,292225475;0,281083722;92,14285714
3;2;10;0,001;784;256;10;(-0,1, 0,1);0,269644251;0,25219212;0,243714163;93,15714286
4;2;10;0,001;784;256;10;(-0,1, 0,1);0,236537537;0,227176494;0,217692201;93,77142857
5;2;10;0,001;784;256;10;(-0,1, 0,1);0,21105142;0,204472545;0,195256668;94,28571429
6;2;10;0,001;784;256;10;(-0,1, 0,1);0,190771173;0,189506774;0,180845836;94,77142857
7;2;10;0,001;784;256;10;(-0,1, 0,1);0,174088559;0,175761006;0,168102438;95,22857143
8;2;10;0,001;784;256;10;(-0,1, 0,1);0,160363197;0,165501479;0,157040527;95,55714286
9;2;10;0,001;784;256;10;(-0,1, 0,1);0,148358394;0,155960137;0,147097944;95,8
10;2;10;0,001;784;256;10;(-0,1, 0,1);0,138034718;0,145801152;0,138658089;96,02857143
1;3;10;0,001;784;256;10;(-0,1, 0,1);0,732382767;0,408543589;0,383792345;89,77142857
2;3;10;0,001;784;256;10;(-0,1, 0,1);0,355657588;0,337613585;0,311968983;91,38571429
3;3;10;0,001;784;256;10;(-0,1, 0,1);0,302361942;0,29899831;0,27460019;92,3
4;3;10;0,001;784;256;10;(-0,1, 0,1);0,270652857;0,277158256;0,250337757;92,87142857
5;3;10;0,001;784;256;10;(-0,1, 0,1);0,246968614;0,253808699;0,229245735;93,64285714
6;3;10;0,001;784;256;10;(-0,1, 0,1);0,228101405;0,236306631;0,213518027;94,04285714
7;3;10;0,001;784;256;10;(-0,1, 0,1);0,211807866;0,224324622;0,201540149;94,25714286
8;3;10;0,001;784;256;10;(-0,1, 0,1);0,197894285;0,210726015;0,188527633;94,65714286
9;3;10;0,001;784;256;10;(-0,1, 0,1);0,185793197;0,200111917;0,179343116;94,84285714
10;3;10;0,001;784;256;10;(-0,1, 0,1);0,174804429;0,190720281;0,169728789;95,2
1;4;10;0,001;784;256;10;(-0,1, 0,1);0,817524437;0,451135281;0,426770718;89,28571429
2;4;10;0,001;784;256;10;(-0,1, 0,1);0,385882913;0,36201323;0,333908407;90,9
3;4;10;0,001;784;256;10;(-0,1, 0,1);0,326491083;0,325608396;0,296504925;91,78571429
4;4;10;0,001;784;256;10;(-0,1, 0,1);0,295196434;0,30322718;0,272938078;92,47142857
5;4;10;0,001;784;256;10;(-0,1, 0,1);0,27302617;0,284838673;0,256248944;92,88571429
6;4;10;0,001;784;256;10;(-0,1, 0,1);0,255468606;0,271628787;0,243185839;93,22857143
7;4;10;0,001;784;256;10;(-0,1, 0,1);0,240332752;0,258871265;0,232705746;93,32857143
8;4;10;0,001;784;256;10;(-0,1, 0,1);0,227579809;0,245842037;0,218803891;93,91428571
9;4;10;0,001;784;256;10;(-0,1, 0,1);0,215516428;0,236640378;0,209796439;94,08571429
10;4;10;0,001;784;256;10;(-0,1, 0,1);0,204700788;0,226612373;0,200276465;94,37142857
1;5;10;0,001;784;256;10;(-0,1, 0,1);0,93928707;0,492396484;0,477284842;88,44285714
2;5;10;0,001;784;256;10;(-0,1, 0,1);0,424376077;0,378505866;0,362493456;90,17142857
3;5;10;0,001;784;256;10;(-0,1, 0,1);0,354581026;0,333360515;0,318867192;91,11428571
4;5;10;0,001;784;256;10;(-0,1, 0,1);0,320057026;0,308193663;0,294858944;91,6
5;5;10;0,001;784;256;10;(-0,1, 0,1);0,296666335;0,289264593;0,27662269;92,08571429
6;5;10;0,001;784;256;10;(-0,1, 0,1);0,278830299;0,274425109;0,261787061;92,4
7;5;10;0,001;784;256;10;(-0,1, 0,1);0,263638577;0,260755927;0,248696718;92,97142857
8;5;10;0,001;784;256;10;(-0,1, 0,1);0,25048584;0,249361802;0,23869344;93,07142857
9;5;10;0,001;784;256;10;(-0,1, 0,1);0,238665729;0,238460537;0,226817357;93,54285714
10;5;10;0,001;784;256;10;(-0,1, 0,1);0,228267826;0,229506248;0,21886662;93,61428571
1;2;10;0,0025;784;256;10;(-0,1, 0,1);0,436432018;0,262854281;0,257711763;92,65714286
2;2;10;0,0025;784;256;10;(-0,1, 0,1);0,237069973;0,202319712;0,196982124;94,42857143
3;2;10;0,0025;784;256;10;(-0,1, 0,1);0,184556825;0,168995406;0,162082822;95,45714286
4;2;10;0,0025;784;256;10;(-0,1, 0,1);0,151322687;0,147478292;0,14114281;95,97142857
5;2;10;0,0025;784;256;10;(-0,1, 0,1);0,127635614;0,13043963;0,122551982;96,37142857
6;2;10;0,0025;784;256;10;(-0,1, 0,1);0,110875666;0,118296877;0,110859475;96,9
7;2;10;0,0025;784;256;10;(-0,1, 0,1);0,097688666;0,111783403;0,10452345;96,97142857
8;2;10;0,0025;784;256;10;(-0,1, 0,1);0,086879608;0,109286563;0,101142773;97,22857143
9;2;10;0,0025;784;256;10;(-0,1, 0,1);0,077908292;0,100715976;0,092960941;97,11428571
10;2;10;0,0025;784;256;10;(-0,1, 0,1);0,070650399;0,093432995;0,085680452;97,48571429
1;3;10;0,0025;784;256;10;(-0,1, 0,1);0,504511864;0,307035249;0,292927286;91,52857143
2;3;10;0,0025;784;256;10;(-0,1, 0,1);0,273595508;0,239534456;0,230332161;93,27142857
3;3;10;0,0025;784;256;10;(-0,1, 0,1);0,223134705;0,204199585;0,196853021;94,2
4;3;10;0,0025;784;256;10;(-0,1, 0,1);0,189340988;0,17677052;0,171434629;95,01428571
5;3;10;0,0025;784;256;10;(-0,1, 0,1);0,163929272;0,156683596;0,152679512;95,45714286
6;3;10;0,0025;784;256;10;(-0,1, 0,1);0,144140029;0,143496478;0,138280222;95,81428571
7;3;10;0,0025;784;256;10;(-0,1, 0,1);0,128243479;0,130869297;0,127062;96,42857143
8;3;10;0,0025;784;256;10;(-0,1, 0,1);0,115138527;0,120671897;0,117121524;96,62857143
9;3;10;0,0025;784;256;10;(-0,1, 0,1);0,104527164;0,113179557;0,109943084;96,65714286
10;3;10;0,0025;784;256;10;(-0,1, 0,1);0,095554152;0,10804125;0,105149786;96,88571429
1;4;10;0,0025;784;256;10;(-0,1, 0,1);0,559688687;0,340762124;0,326960904;90,6
2;4;10;0,0025;784;256;10;(-0,1, 0,1);0,301616198;0,277756185;0,26434797;92,3
3;4;10;0,0025;784;256;10;(-0,1, 0,1);0,252415931;0,239334954;0,226399729;93,4
4;4;10;0,0025;784;256;10;(-0,1, 0,1);0,21823717;0,213648566;0,200359591;94,28571429
5;4;10;0,0025;784;256;10;(-0,1, 0,1);0,192042859;0,192423811;0,180961845;94,72857143
6;4;10;0,0025;784;256;10;(-0,1, 0,1);0,17201895;0,176224144;0,165196106;95,11428571
7;4;10;0,0025;784;256;10;(-0,1, 0,1);0,155864167;0,164011926;0,152921873;95,75714286
8;4;10;0,0025;784;256;10;(-0,1, 0,1);0,142144582;0,153394537;0,141449043;96,12857143
9;4;10;0,0025;784;256;10;(-0,1, 0,1);0,130683086;0,143597449;0,13393667;95,97142857
10;4;10;0,0025;784;256;10;(-0,1, 0,1);0,120833611;0,13593076;0,126211652;96,37142857
1;5;10;0,0025;784;256;10;(-0,1, 0,1);0,619288318;0,355492918;0,340379832;90,61428571
2;5;10;0,0025;784;256;10;(-0,1, 0,1);0,317047494;0,291854349;0,274807908;92,07142857
3;5;10;0,0025;784;256;10;(-0,1, 0,1);0,265669774;0,254096199;0,23974066;92,98571429
4;5;10;0,0025;784;256;10;(-0,1, 0,1);0,232611242;0,227688242;0,213850477;93,8
5;5;10;0,0025;784;256;10;(-0,1, 0,1);0,207533047;0,209260564;0,196411687;94,41428571
6;5;10;0,0025;784;256;10;(-0,1, 0,1);0,187616796;0,193917862;0,180886076;94,75714286
7;5;10;0,0025;784;256;10;(-0,1, 0,1);0,170845259;0,177720146;0,165929857;95,27142857
8;5;10;0,0025;784;256;10;(-0,1, 0,1);0,157014667;0,166340778;0,154622425;95,51428571
9;5;10;0,0025;784;256;10;(-0,1, 0,1);0,145358467;0,158631291;0,146805366;95,72857143
10;5;10;0,0025;784;256;10;(-0,1, 0,1);0,135165019;0,15180155;0,138797906;95,88571429
1;2;10;0,005;784;256;10;(-0,1, 0,1);0,35450039;0,218979217;0,209748167;93,64285714
2;2;10;0,005;784;256;10;(-0,1, 0,1);0,176796111;0,139953596;0,139606803;95,92857143
3;2;10;0,005;784;256;10;(-0,1, 0,1);0,127090464;0,111054322;0,106451186;97,1
4;2;10;0,005;784;256;10;(-0,1, 0,1);0,098562582;0,096829193;0,096235045;97,17142857
5;2;10;0,005;784;256;10;(-0,1, 0,1);0,080265271;0,084919777;0,086392234;97,47142857
6;2;10;0,005;784;256;10;(-0,1, 0,1);0,06730224;0,079596686;0,080067049;97,67142857
7;2;10;0,005;784;256;10;(-0,1, 0,1);0,056843164;0,078021817;0,076661787;97,77142857
8;2;10;0,005;784;256;10;(-0,1, 0,1);0,048704046;0,074079362;0,073853349;97,91428571
9;2;10;0,005;784;256;10;(-0,1, 0,1);0,042428578;0,068694106;0,069433336;97,88571429
10;2;10;0,005;784;256;10;(-0,1, 0,1);0,036532403;0,066780758;0,06651072;98
1;3;10;0,005;784;256;10;(-0,1, 0,1);0,397381768;0,260025689;0,234880818;93,17142857
2;3;10;0,005;784;256;10;(-0,1, 0,1);0,209260948;0,196334985;0,171545446;95,02857143
3;3;10;0,005;784;256;10;(-0,1, 0,1);0,157179108;0,171215364;0,149218387;95,57142857
4;3;10;0,005;784;256;10;(-0,1, 0,1);0,125679826;0,143854067;0,120885543;96,54285714
5;3;10;0,005;784;256;10;(-0,1, 0,1);0,104772684;0,129419255;0,111255499;96,77142857
6;3;10;0,005;784;256;10;(-0,1, 0,1);0,08865406;0,120182074;0,100909613;97,07142857
7;3;10;0,005;784;256;10;(-0,1, 0,1);0,076836135;0,112402536;0,095376122;97,1
8;3;10;0,005;784;256;10;(-0,1, 0,1);0,066926509;0,105538772;0,089953779;97,32857143
9;3;10;0,005;784;256;10;(-0,1, 0,1);0,059598189;0,101351629;0,088720874;97,32857143
10;3;10;0,005;784;256;10;(-0,1, 0,1);0,053152575;0,098714346;0,086467755;97,15714286
1;4;10;0,005;784;256;10;(-0,1, 0,1);0,437279257;0,285175018;0,266678443;92,38571429
2;4;10;0,005;784;256;10;(-0,1, 0,1);0,236467919;0,222508238;0,206177397;93,84285714
3;4;10;0,005;784;256;10;(-0,1, 0,1);0,185861153;0,177747127;0,163684225;95,11428571
4;4;10;0,005;784;256;10;(-0,1, 0,1);0,152696854;0,159350894;0,146227678;95,62857143
5;4;10;0,005;784;256;10;(-0,1, 0,1);0,129832463;0,137646199;0,125568095;96,24285714
6;4;10;0,005;784;256;10;(-0,1, 0,1);0,11222315;0,12632783;0,115322544;96,52857143
7;4;10;0,005;784;256;10;(-0,1, 0,1);0,098284004;0,118199567;0,109380294;96,64285714
8;4;10;0,005;784;256;10;(-0,1, 0,1);0,087619883;0,110296505;0,102571872;97,07142857
9;4;10;0,005;784;256;10;(-0,1, 0,1);0,078603286;0,104843895;0,096408571;97,05714286
10;4;10;0,005;784;256;10;(-0,1, 0,1);0,071377547;0,096676925;0,088539524;97,44285714
1;5;10;0,005;784;256;10;(-0,1, 0,1);0,466023668;0,300273477;0,275012894;92,14285714
2;5;10;0,005;784;256;10;(-0,1, 0,1);0,256700918;0,236900854;0,216312695;94,01428571
3;5;10;0,005;784;256;10;(-0,1, 0,1);0,20675447;0,205488762;0,18202095;94,87142857
4;5;10;0,005;784;256;10;(-0,1, 0,1);0,172803099;0,178632017;0,159034494;95,5
5;5;10;0,005;784;256;10;(-0,1, 0,1);0,148302601;0,159161306;0,138932865;96,15714286
6;5;10;0,005;784;256;10;(-0,1, 0,1);0,129120919;0,144809202;0,126561164;96,34285714
7;5;10;0,005;784;256;10;(-0,1, 0,1);0,113958873;0,13295856;0,115834099;96,64285714
8;5;10;0,005;784;256;10;(-0,1, 0,1);0,101854837;0,123806224;0,106750235;97,04285714
9;5;10;0,005;784;256;10;(-0,1, 0,1);0,092166606;0,115406625;0,09927747;97,14285714
10;5;10;0,005;784;256;10;(-0,1, 0,1);0,084058662;0,112572676;0,096983028;97,11428571
1;2;10;0,0075;784;256;10;(-0,1, 0,1);0,305485232;0,193378236;0,170836525;95,22857143
2;2;10;0,0075;784;256;10;(-0,1, 0,1);0,142896031;0,138062338;0,1209096;96,51428571
3;2;10;0,0075;784;256;10;(-0,1, 0,1);0,099664732;0,115146805;0,097110493;97,22857143
4;2;10;0,0075;784;256;10;(-0,1, 0,1);0,074478612;0,100365342;0,08435406;97,3
5;2;10;0,0075;784;256;10;(-0,1, 0,1);0,059281653;0,096045416;0,078827973;97,51428571
6;2;10;0,0075;784;256;10;(-0,1, 0,1);0,047167191;0,089916264;0,074048379;97,64285714
7;2;10;0,0075;784;256;10;(-0,1, 0,1);0,038538357;0,087891321;0,069035969;97,82857143
8;2;10;0,0075;784;256;10;(-0,1, 0,1);0,032169026;0,089911934;0,074128911;97,71428571
9;2;10;0,0075;784;256;10;(-0,1, 0,1);0,026485062;0,082364739;0,065676318;97,95714286
10;2;10;0,0075;784;256;10;(-0,1, 0,1);0,021887509;0,083437032;0,066947423;97,95714286
1;3;10;0,0075;784;256;10;(-0,1, 0,1);0,354307068;0,218520114;0,208651497;94,1
2;3;10;0,0075;784;256;10;(-0,1, 0,1);0,176008054;0,150942168;0,144207414;96,02857143
3;3;10;0,0075;784;256;10;(-0,1, 0,1);0,124608739;0,122877181;0,117922575;96,6
4;3;10;0,0075;784;256;10;(-0,1, 0,1);0,098441269;0,106412053;0,101916951;97,22857143
5;3;10;0,0075;784;256;10;(-0,1, 0,1);0,080354849;0,093483762;0,089081564;97,41428571
6;3;10;0,0075;784;256;10;(-0,1, 0,1);0,066806964;0,091037136;0,087625707;97,5
7;3;10;0,0075;784;256;10;(-0,1, 0,1);0,056783064;0,083634643;0,081036409;97,71428571
8;3;10;0,0075;784;256;10;(-0,1, 0,1);0,048995879;0,083809416;0,080357013;97,57142857
9;3;10;0,0075;784;256;10;(-0,1, 0,1);0,042697125;0,074601972;0,072006132;97,85714286
10;3;10;0,0075;784;256;10;(-0,1, 0,1);0,036823865;0,07373976;0,071474057;97,9
1;4;10;0,0075;784;256;10;(-0,1, 0,1);0,380986935;0,243366696;0,225199148;93,55714286
2;4;10;0,0075;784;256;10;(-0,1, 0,1);0,19696165;0,181802089;0,166439403;95,24285714
3;4;10;0,0075;784;256;10;(-0,1, 0,1);0,14489563;0,13972888;0,127290496;96,47142857
4;4;10;0,0075;784;256;10;(-0,1, 0,1);0,114843061;0,121311567;0,10861942;96,77142857
5;4;10;0,0075;784;256;10;(-0,1, 0,1);0,094384533;0,110772534;0,100993022;96,91428571
6;4;10;0,0075;784;256;10;(-0,1, 0,1);0,080368717;0,116637955;0,101318018;96,92857143
7;4;10;0,0075;784;256;10;(-0,1, 0,1);0,068807786;0,097275844;0,085847854;97,31428571
8;4;10;0,0075;784;256;10;(-0,1, 0,1);0,060483611;0,090126116;0,080344303;97,31428571
9;4;10;0,0075;784;256;10;(-0,1, 0,1);0,05324984;0,089848928;0,079700452;97,45714286
10;4;10;0,0075;784;256;10;(-0,1, 0,1);0,047110735;0,084171057;0,073851811;97,55714286
1;5;10;0,0075;784;256;10;(-0,1, 0,1);0,410764679;0,259562998;0,241352547;93,08571429
2;5;10;0,0075;784;256;10;(-0,1, 0,1);0,218119636;0,191852361;0,180208831;94,71428571
3;5;10;0,0075;784;256;10;(-0,1, 0,1);0,165099797;0,163624737;0,152276448;95,64285714
4;5;10;0,0075;784;256;10;(-0,1, 0,1);0,134067373;0,135837721;0,124054925;96,22857143
5;5;10;0,0075;784;256;10;(-0,1, 0,1);0,112111718;0,121525466;0,109970962;96,77142857
6;5;10;0,0075;784;256;10;(-0,1, 0,1);0,096059152;0,116275032;0,105348982;96,81428571
7;5;10;0,0075;784;256;10;(-0,1, 0,1);0,084469764;0,104186972;0,092979881;97,12857143
8;5;10;0,0075;784;256;10;(-0,1, 0,1);0,074287921;0,099067695;0,089658132;97,3
9;5;10;0,0075;784;256;10;(-0,1, 0,1);0,065960549;0,095348035;0,085003863;97,37142857
10;5;10;0,0075;784;256;10;(-0,1, 0,1);0,059435061;0,091019337;0,082002639;97,41428571
1;2;10;0,01;784;256;10;(-0,1, 0,1);0,280881848;0,162252492;0,14591267;95,84285714
2;2;10;0,01;784;256;10;(-0,1, 0,1);0,123500859;0,127288734;0,118064348;96,54285714
3;2;10;0,01;784;256;10;(-0,1, 0,1);0,084602587;0,09423437;0,085569291;97,28571429
4;2;10;0,01;784;256;10;(-0,1, 0,1);0,063400894;0,088451872;0,079766735;97,52857143
5;2;10;0,01;784;256;10;(-0,1, 0,1);0,049811335;0,084516375;0,074714207;97,7
6;2;10;0,01;784;256;10;(-0,1, 0,1);0,039282052;0,079511135;0,076795386;97,68571429
7;2;10;0,01;784;256;10;(-0,1, 0,1);0,030921419;0,076121441;0,064671675;97,85714286
8;2;10;0,01;784;256;10;(-0,1, 0,1);0,024497519;0,075194916;0,069110787;97,9
9;2;10;0,01;784;256;10;(-0,1, 0,1);0,019946131;0,073293894;0,066789711;98,02857143
10;2;10;0,01;784;256;10;(-0,1, 0,1);0,015337032;0,071753283;0,063413952;98,04285714
1;3;10;0,01;784;256;10;(-0,1, 0,1);0,319625971;0,184606312;0,175099832;94,82857143
2;3;10;0,01;784;256;10;(-0,1, 0,1);0,15294954;0,144160278;0,135210337;96,15714286
3;3;10;0,01;784;256;10;(-0,1, 0,1);0,10661819;0,108995852;0,098702264;96,97142857
4;3;10;0,01;784;256;10;(-0,1, 0,1);0,080722197;0,105806803;0,092801955;97,17142857
5;3;10;0,01;784;256;10;(-0,1, 0,1);0,06431285;0,086923777;0,077017253;97,55714286
6;3;10;0,01;784;256;10;(-0,1, 0,1);0,051999378;0,08572295;0,076624187;97,71428571
7;3;10;0,01;784;256;10;(-0,1, 0,1);0,043140038;0,082542623;0,073984297;97,71428571
8;3;10;0,01;784;256;10;(-0,1, 0,1);0,035798359;0,07908342;0,071442986;97,8
9;3;10;0,01;784;256;10;(-0,1, 0,1);0,030017077;0,077723206;0,068679259;97,84285714
10;3;10;0,01;784;256;10;(-0,1, 0,1);0,02563054;0,077128125;0,06921282;97,85714286
1;4;10;0,01;784;256;10;(-0,1, 0,1);0,346938349;0,21744465;0,196443883;94,31428571
2;4;10;0,01;784;256;10;(-0,1, 0,1);0,171624887;0,154236359;0,138906841;95,81428571
3;4;10;0,01;784;256;10;(-0,1, 0,1);0,122373456;0,129676486;0,111751929;96,78571429
4;4;10;0,01;784;256;10;(-0,1, 0,1);0,095254488;0,110769767;0,096906571;97,14285714
5;4;10;0,01;784;256;10;(-0,1, 0,1);0,077442798;0,096587758;0,086982546;97,51428571
6;4;10;0,01;784;256;10;(-0,1, 0,1);0,064726018;0,097416206;0,085423527;97,54285714
7;4;10;0,01;784;256;10;(-0,1, 0,1);0,055183535;0,089062703;0,079621312;97,62857143
8;4;10;0,01;784;256;10;(-0,1, 0,1);0,047120868;0,08251871;0,074328215;97,64285714
9;4;10;0,01;784;256;10;(-0,1, 0,1);0,041283935;0,080837478;0,070535398;97,88571429
10;4;10;0,01;784;256;10;(-0,1, 0,1);0,035385419;0,076991652;0,069111251;97,85714286
1;5;10;0,01;784;256;10;(-0,1, 0,1);0,377592503;0,240982092;0,219504181;93,82857143
2;5;10;0,01;784;256;10;(-0,1, 0,1);0,192695688;0,177087759;0,159896568;95,48571429
3;5;10;0,01;784;256;10;(-0,1, 0,1);0,140292978;0,148011183;0,129778405;96,31428571
4;5;10;0,01;784;256;10;(-0,1, 0,1);0,110664596;0,130306535;0,113222334;96,52857143
5;5;10;0,01;784;256;10;(-0,1, 0,1);0,091317792;0,114069148;0,099123392;96,97142857
6;5;10;0,01;784;256;10;(-0,1, 0,1);0,076908279;0,103865471;0,090476767;97,2
7;5;10;0,01;784;256;10;(-0,1, 0,1);0,065475687;0,098045507;0,085294487;97,42857143
8;5;10;0,01;784;256;10;(-0,1, 0,1);0,057536236;0,092234938;0,081577452;97,48571429
9;5;10;0,01;784;256;10;(-0,1, 0,1);0,050449434;0,091962267;0,080747573;97,45714286
10;5;10;0,01;784;256;10;(-0,1, 0,1);0,04483754;0,085343017;0,076209245;97,58571429
1;2;10;0,001;784;512;10;(-0,1, 0,1);0,531900236;0,336535693;0,317309358;91,32857143
2;2;10;0,001;784;512;10;(-0,1, 0,1);0,291952704;0,279379578;0,265595679;92,64285714
3;2;10;0,001;784;512;10;(-0,1, 0,1);0,245547147;0,240923196;0,225780225;93,61428571
4;2;10;0,001;784;512;10;(-0,1, 0,1);0,214434727;0,21428164;0,197894577;94,24285714
5;2;10;0,001;784;512;10;(-0,1, 0,1);0,190563627;0,195389002;0,17917153;94,92857143
6;2;10;0,001;784;512;10;(-0,1, 0,1);0,171115266;0,181630819;0,167518132;95,15714286
7;2;10;0,001;784;512;10;(-0,1, 0,1);0,155610044;0,16747562;0,15311484;95,65714286
8;2;10;0,001;784;512;10;(-0,1, 0,1);0,142321532;0,157276304;0,142738833;95,94285714
9;2;10;0,001;784;512;10;(-0,1, 0,1);0,13085729;0,149401873;0,136255417;96,15714286
10;2;10;0,001;784;512;10;(-0,1, 0,1);0,121198331;0,1407475;0,127550604;96,32857143
1;3;10;0,001;784;512;10;(-0,1, 0,1);0,62910319;0,380695145;0,357725093;90,38571429
2;3;10;0,001;784;512;10;(-0,1, 0,1);0,330510547;0,311906872;0,290918287;91,88571429
3;3;10;0,001;784;512;10;(-0,1, 0,1);0,280458576;0,279805842;0,257988203;92,55714286
4;3;10;0,001;784;512;10;(-0,1, 0,1);0,249527916;0,257821448;0,233518745;93,45714286
5;3;10;0,001;784;512;10;(-0,1, 0,1);0,226813939;0,235950602;0,213718015;94,1
6;3;10;0,001;784;512;10;(-0,1, 0,1);0,208072004;0,221149594;0,19846621;94,25714286
7;3;10;0,001;784;512;10;(-0,1, 0,1);0,192513701;0,206966151;0,184598678;94,64285714
8;3;10;0,001;784;512;10;(-0,1, 0,1);0,179395711;0,19636024;0,17517171;94,62857143
9;3;10;0,001;784;512;10;(-0,1, 0,1);0,16770233;0,187079912;0,165583495;95,25714286
10;3;10;0,001;784;512;10;(-0,1, 0,1);0,157581602;0,176905956;0,15572018;95,42857143
1;4;10;0,001;784;512;10;(-0,1, 0,1);0,698430402;0,403866237;0,388988571;89,7
2;4;10;0,001;784;512;10;(-0,1, 0,1);0,360308851;0,32679231;0,313086843;91,27142857
3;4;10;0,001;784;512;10;(-0,1, 0,1);0,307672643;0,291500068;0,279430675;91,97142857
4;4;10;0,001;784;512;10;(-0,1, 0,1);0,277417066;0,26583759;0,2542073;92,8
5;4;10;0,001;784;512;10;(-0,1, 0,1);0,254676869;0,248437403;0,237030687;93,11428571
6;4;10;0,001;784;512;10;(-0,1, 0,1);0,236683532;0,235004947;0,223666965;93,71428571
7;4;10;0,001;784;512;10;(-0,1, 0,1);0,22148959;0,220097668;0,20920893;94,18571429
8;4;10;0,001;784;512;10;(-0,1, 0,1);0,20827263;0,208044286;0,198584733;94,47142857
9;4;10;0,001;784;512;10;(-0,1, 0,1);0,196614066;0,198037069;0,189021377;94,68571429
10;4;10;0,001;784;512;10;(-0,1, 0,1);0,186184122;0,189465092;0,180946235;94,92857143
1;5;10;0,001;784;512;10;(-0,1, 0,1);0,775750176;0,439463218;0,420256313;89,34285714
2;5;10;0,001;784;512;10;(-0,1, 0,1);0,382524442;0,350122563;0,330569173;91,25714286
3;5;10;0,001;784;512;10;(-0,1, 0,1);0,323487163;0,313519356;0,294450075;92,04285714
4;5;10;0,001;784;512;10;(-0,1, 0,1);0,291342429;0,289552431;0,270514235;92,58571429
5;5;10;0,001;784;512;10;(-0,1, 0,1);0,269049329;0,270704204;0,253224708;92,92857143
6;5;10;0,001;784;512;10;(-0,1, 0,1);0,251342335;0,256123722;0,237852312;93,38571429
7;5;10;0,001;784;512;10;(-0,1, 0,1);0,236594812;0,24448484;0,225216696;93,77142857
8;5;10;0,001;784;512;10;(-0,1, 0,1);0,223532958;0,233360671;0,216204193;93,94285714
9;5;10;0,001;784;512;10;(-0,1, 0,1);0,212238773;0,224138802;0,206450166;93,92857143
10;5;10;0,001;784;512;10;(-0,1, 0,1);0,202116816;0,21529732;0,197234508;94,3
1;2;10;0,0025;784;512;10;(-0,1, 0,1);0,399976842;0,258331832;0,241931419;93,12857143
2;2;10;0,0025;784;512;10;(-0,1, 0,1);0,21971824;0,196084593;0,182452593;94,78571429
3;2;10;0,0025;784;512;10;(-0,1, 0,1);0,169017231;0,161114083;0,150960157;95,57142857
4;2;10;0,0025;784;512;10;(-0,1, 0,1);0,136937826;0,142159555;0,130446608;96,38571429
5;2;10;0,0025;784;512;10;(-0,1, 0,1);0,114947227;0,127505609;0,116996834;96,65714286
6;2;10;0,0025;784;512;10;(-0,1, 0,1);0,098850345;0,113957354;0,10747999;97,01428571
7;2;10;0,0025;784;512;10;(-0,1, 0,1);0,086508418;0,104789508;0,09848545;97,27142857
8;2;10;0,0025;784;512;10;(-0,1, 0,1);0,076127329;0,102173985;0,091705023;97,51428571
9;2;10;0,0025;784;512;10;(-0,1, 0,1);0,068332544;0,092567563;0,085292726;97,54285714
10;2;10;0,0025;784;512;10;(-0,1, 0,1);0,061131832;0,087492538;0,079953096;97,72857143
1;3;10;0,0025;784;512;10;(-0,1, 0,1);0,446687855;0,279317173;0,267938305;92,31428571
2;3;10;0,0025;784;512;10;(-0,1, 0,1);0,248691098;0,225340723;0,215509981;93,97142857
3;3;10;0,0025;784;512;10;(-0,1, 0,1);0,200352377;0,187259742;0,18048825;94,82857143
4;3;10;0,0025;784;512;10;(-0,1, 0,1);0,168559034;0,165945912;0,158573104;95,54285714
5;3;10;0,0025;784;512;10;(-0,1, 0,1);0,145518326;0,146587771;0,140846014;95,91428571
6;3;10;0,0025;784;512;10;(-0,1, 0,1);0,127928832;0,132628718;0,127963326;96,34285714
7;3;10;0,0025;784;512;10;(-0,1, 0,1);0,114077107;0,123017467;0,119397703;96,5
8;3;10;0,0025;784;512;10;(-0,1, 0,1);0,102625;0,116241959;0,113628281;96,88571429
9;3;10;0,0025;784;512;10;(-0,1, 0,1);0,092974509;0,111198119;0,106563039;96,92857143
10;3;10;0,0025;784;512;10;(-0,1, 0,1);0,085139281;0,102808923;0,099286566;97,1
1;4;10;0,0025;784;512;10;(-0,1, 0,1);0,48998659;0,315116869;0,292373653;92,04285714
2;4;10;0,0025;784;512;10;(-0,1, 0,1);0,275151832;0,26075961;0,238390422;93,17142857
3;4;10;0,0025;784;512;10;(-0,1, 0,1);0,228312848;0,228342262;0,207411656;94,14285714
4;4;10;0,0025;784;512;10;(-0,1, 0,1);0,196667599;0,20130876;0,181949703;94,85714286
5;4;10;0,0025;784;512;10;(-0,1, 0,1);0,1727645;0,182960857;0,168014965;95,14285714
